,province,year,age_group,method,myopia_rate_urban,myopia_rate_rural,population_urban,weight,population_rural,rate,population,hdi2010,hdistate,HDI_state
490,Gansu,2013,4,,0.8513016810513159,0.7301880360200667,871066,0.405,1564519.0,0.7792390622577225,2435585.0,0.621,low,low and medium
491,Gansu,2014,4,1 or 3,0.9418325897647136,0.8522919527590851,871066,0.4228,1564519.0,0.8901497340850648,2435585.0,0.621,low,low and medium
492,Gansu,2015,4,,0.8571908745038331,0.7485658958829912,871066,0.4424,1564519.0,0.7966215864248516,2435585.0,0.621,low,low and medium
493,Gansu,2016,4,,0.8522597997046628,0.7654567130292774,827328,0.4607,496084.0,0.8054468950606275,1323412.0,0.621,low,low and medium
494,Gansu,2017,4,,0.8364005060750801,0.7625233618598266,827328,0.4812,496084.0,0.7980730436562066,1323412.0,0.621,low,low and medium
495,Gansu,2018,4,4,0.714545957767307,0.643595245170884,827328,0.4969,496084.0,0.6788506542600465,1323412.0,0.621,low,low and medium
496,Gansu,2019,4,1 or 3,0.820844051283868,0.862358568273834,827328,0.507,496084.0,0.8413107081599212,1323412.0,0.621,low,low and medium
497,Gansu,2020,4,4,0.7961,0.7715000000000001,827328,0.5223,496084.0,0.7843485800000001,1323412.0,0.621,low,low and medium
498,Gansu,2021,4,,0.8114821298908592,0.7655302925150228,827328,0.5333,496084.0,0.7900364073875563,1323412.0,0.621,low,low and medium
499,Gansu,2022,4,,0.8058207505967223,0.7675853197485661,827328,0.5419,496084.0,0.7883050997251819,1323412.0,0.621,low,low and medium
500,Guangdong,1998,1,4,0.1793,0.0758,3199915,0.5554,4297566.0,0.1332839,7497481.0,0.721,high,high
501,Guangdong,1999,1,4,0.2181,0.0746,3199915,0.5556,4297566.0,0.15432859999999998,7497481.0,0.721,high,high
502,Guangdong,2000,1,1 or 3,0.1108789161238249,0.0883781795091306,3199915,0.5536,4297566.0,0.10083458729902536,7497481.0,0.721,high,high
503,Guangdong,2001,1,2.0,0.1397028820710371,0.0648609245444221,3199915,0.56438007,4297566.0,0.1071002337722301,7497481.0,0.721,high,high
504,Guangdong,2002,1,2.0,0.1644,0.0578,3199915,0.575099621,4297566.0,0.1191056195986,7497481.0,0.721,high,high
505,Guangdong,2003,1,1 or 3,0.1520727691006237,0.0843955284502585,3199915,0.585749003,4297566.0,0.12403740468700099,7497481.0,0.721,high,high
506,Guangdong,2004,1,2.0,0.1639088520959554,0.0565,3199915,0.596318829,4297566.0,0.12054992090609432,7497481.0,0.721,high,high
507,Guangdong,2005,1,1 or 3,0.276078510512867,0.2386579401170425,3199915,0.6068,4297566.0,0.2613647422332288,7497481.0,0.721,high,high
508,Guangdong,2006,1,4,0.1007,0.0345,2881955,0.63,2285161.0,0.076206,5167116.0,0.721,high,high
509,Guangdong,2007,1,2.0,0.197081788453752,0.1398275193421232,2881955,0.6314,2285161.0,0.1759778648592056,5167116.0,0.721,high,high
510,Guangdong,2008,1,2.0,0.1098,0.159061698518668,2881955,0.6337,2285161.0,0.1278445601673881,5167116.0,0.721,high,high
511,Guangdong,2009,1,2.0,0.2012911320567369,0.1460307850488592,2881955,0.634,2285161.0,0.18106584505185366,5167116.0,0.721,high,high
512,Guangdong,2010,1,1 or 3,0.424678104901909,0.3723377007249542,2881955,0.6618,2285161.0,0.40697658020926286,5167116.0,0.721,high,high
513,Guangdong,2011,1,1 or 3,0.2420580237797174,0.1867336528465366,2881955,0.6657,2285161.0,0.22356308657675505,5167116.0,0.721,high,high
514,Guangdong,2012,1,2.0,0.2489636684581481,0.0898,2881955,0.6715,2285161.0,0.19667840336964645,5167116.0,0.721,high,high
515,Guangdong,2013,1,,0.2602715231521353,0.2176304391015489,2881955,0.6809,2285161.0,0.24666475323159315,5167116.0,0.721,high,high
516,Guangdong,2014,1,1 or 3,0.4237977804131426,0.3595215092112838,2881955,0.6862,2285161.0,0.4036278865099993,5167116.0,0.721,high,high
517,Guangdong,2015,1,,0.2378131118425274,0.1840413692547555,2881955,0.6951,2285161.0,0.22141810752751576,5167116.0,0.721,high,high
518,Guangdong,2016,1,2.0,0.2395772026321293,0.1909659818476727,5830604,0.7015,2731756.0,0.22506675322796899,8562360.0,0.721,high,high
519,Guangdong,2017,1,,0.2505875284990643,0.1876001363430066,5830604,0.7074,2731756.0,0.23215741755420183,8562360.0,0.721,high,high
520,Guangdong,2018,1,1 or 3,0.0990174559243761,0.0228053176976131,5830604,0.7181,2731756.0,0.0775332541582516,8562360.0,0.721,high,high
521,Guangdong,2019,1,1 or 3,0.2611973748021846,0.1820012698191955,5830604,0.7265,2731756.0,0.23953724008933708,8562360.0,0.721,high,high
522,Guangdong,2020,1,4,0.1311999999999999,0.1272,5830604,0.7415,2731756.0,0.13016599999999992,8562360.0,0.721,high,high
523,Guangdong,2021,1,,0.2393989938677706,0.1672319427029504,5830604,0.7463,2731756.0,0.2210902129872557,8562360.0,0.721,high,high
524,Guangdong,2022,1,,0.2596474358960865,0.1881580646554305,5830604,0.7479,2731756.0,0.24162496540631714,8562360.0,0.721,high,high
525,Guangdong,1998,2,,0.2070973880057454,0.1489367475388829,3224924,0.5554,4296376.0,0.18123916725417832,7521300.0,0.721,high,high
526,Guangdong,1999,2,,0.2486106246903107,0.1494402832832651,3224924,0.5556,4296376.0,0.20453932496901964,7521300.0,0.721,high,high
527,Guangdong,2000,2,1 or 3,0.2517223880057455,0.193561747538883,3224924,0.5536,4296376.0,0.22575947810133806,7521300.0,0.721,high,high
528,Guangdong,2001,2,2.0,0.2506928056234461,0.1386293830569982,3224924,0.56438007,4296376.0,0.20187574532948965,7521300.0,0.721,high,high
529,Guangdong,2002,2,2.0,0.4079,0.1473,3224924,0.575099621,4296376.0,0.2971709612326,7521300.0,0.721,high,high
530,Guangdong,2003,2,1 or 3,0.2880793683164909,0.1639299487101473,3224924,0.585749003,4296376.0,0.2366503474675917,7521300.0,0.721,high,high
531,Guangdong,2004,2,2.0,0.3065966882525596,0.1619,3224924,0.596318829,4296376.0,0.2481853596989444,7521300.0,0.721,high,high
532,Guangdong,2005,2,1 or 3,0.4888343537249031,0.4309130686919355,3224924,0.6068,4296376.0,0.4660597044499402,7521300.0,0.721,high,high
533,Guangdong,2006,2,4,0.2341,0.0802,3577134,0.63,3235044.0,0.177157,6812178.0,0.721,high,high
534,Guangdong,2007,2,2.0,0.3591118839816323,0.2484949081789433,3577134,0.6314,3235044.0,0.3183384667007611,6812178.0,0.721,high,high
535,Guangdong,2008,2,2.0,0.3726377853969164,0.2676617312046883,3577134,0.6337,3235044.0,0.3341850567463032,6812178.0,0.721,high,high
536,Guangdong,2009,2,2.0,0.3754979821837158,0.2545347385978134,3577134,0.634,3235044.0,0.3312254350312755,6812178.0,0.721,high,high
537,Guangdong,2010,2,1 or 3,0.5970463194440605,0.539364389844988,3577134,0.6618,3235044.0,0.5775382908536542,6812178.0,0.721,high,high
538,Guangdong,2011,2,1 or 3,0.4201617990090305,0.3118854483266902,3577134,0.6657,3235044.0,0.38396501497592417,6812178.0,0.721,high,high
539,Guangdong,2012,2,2.0,0.4324403332200611,0.2188499999999999,3577134,0.6715,3235044.0,0.362275908757271,6812178.0,0.721,high,high
540,Guangdong,2013,2,,0.44587187532517,0.3544749451353997,3577134,0.6809,3235044.0,0.4167071149016143,6812178.0,0.721,high,high
541,Guangdong,2014,2,1 or 3,0.6075258920193863,0.1105,3577134,0.6862,3235044.0,0.4515591671037029,6812178.0,0.721,high,high
542,Guangdong,2015,2,,0.4266812576525542,0.3319375539532714,3577134,0.6951,3235044.0,0.3977939023946429,6812178.0,0.721,high,high
543,Guangdong,2016,2,2.0,0.4424656846522838,0.3698790730375562,4765126,0.7015,2429801.0,0.42079858108528767,7194927.0,0.721,high,high
544,Guangdong,2017,2,,0.4655795464649102,0.3801773850741945,4765126,0.7074,2429801.0,0.44059087404198677,7194927.0,0.721,high,high
545,Guangdong,2018,2,1 or 3,0.3150054645947124,0.2577065036898716,4765126,0.7181,2429801.0,0.29885288751563777,7194927.0,0.721,high,high
546,Guangdong,2019,2,1 or 3,0.5497878577385439,0.492536767920482,4765126,0.7265,2429801.0,0.534129684673304,7194927.0,0.721,high,high
547,Guangdong,2020,2,4,0.4418999999999999,0.3383,4765126,0.7415,2429801.0,0.4151193999999999,7194927.0,0.721,high,high
548,Guangdong,2021,2,,0.4891060992094007,0.4256671622947311,4765126,0.7463,2429801.0,0.473011640914149,7194927.0,0.721,high,high
549,Guangdong,2022,2,,0.5209977756369945,0.4566621645271235,4765126,0.7479,2429801.0,0.504778768076196,7194927.0,0.721,high,high
550,Guangdong,1998,3,,0.4655627511199718,0.3849554534805282,3224924,0.5554,4296376.0,0.4297247465894752,7521300.0,0.721,high,high
551,Guangdong,1999,3,,0.5109785461340727,0.3798930935264386,3224924,0.5556,4296376.0,0.4527241709952401,7521300.0,0.721,high,high
552,Guangdong,2000,3,1 or 3,0.4986377511199718,0.4180304534805282,3224924,0.5536,4296376.0,0.46265465345372414,7521300.0,0.721,high,high
553,Guangdong,2001,3,2.0,0.5153591235798194,0.338371230857413,3224924,0.56438007,4296376.0,0.43825967014123723,7521300.0,0.721,high,high
554,Guangdong,2002,3,2.0,0.6598999999999999,0.3313,3224924,0.575099621,4296376.0,0.5202777354606,7521300.0,0.721,high,high
555,Guangdong,2003,3,1 or 3,0.5288587292909961,0.3281349304276056,3224924,0.585749003,4296376.0,0.4457086954902091,7521300.0,0.721,high,high
556,Guangdong,2004,3,2.0,0.5444561719996828,0.3591947429289518,3224924,0.596318829,4296376.0,0.46966962137127666,7521300.0,0.721,high,high
557,Guangdong,2005,3,2.0,0.5,0.3299,3224924,0.6068,4296376.0,0.43311668000000003,7521300.0,0.721,high,high
558,Guangdong,2006,3,4,0.4402,0.1509,3577134,0.63,3235044.0,0.33315900000000004,6812178.0,0.721,high,high
559,Guangdong,2007,3,2.0,0.5518011057445049,0.6973,3577134,0.6314,3235044.0,0.6054319981670804,6812178.0,0.721,high,high
560,Guangdong,2008,3,2.0,0.5572146436025086,0.4795596822953988,3577134,0.6337,3235044.0,0.5287696312757143,6812178.0,0.721,high,high
561,Guangdong,2009,3,2.0,0.5584883377353844,0.4876980780493867,3577134,0.634,3235044.0,0.5325791026903093,6812178.0,0.721,high,high
562,Guangdong,2010,3,1 or 3,0.670259405075389,0.5903868713301405,3577134,0.6618,3235044.0,0.6432465141627459,6812178.0,0.721,high,high
563,Guangdong,2011,3,1 or 3,0.7145815704709305,0.634782513115102,3577134,0.6657,3235044.0,0.687904745596877,6812178.0,0.721,high,high
564,Guangdong,2012,3,2.0,0.5947166367625836,0.5541135349318933,3577134,0.6715,3235044.0,0.5813785178112019,6812178.0,0.721,high,high
565,Guangdong,2013,3,,0.6032120806201308,0.5676890297774527,3577134,0.6809,3235044.0,0.5918766750962322,6812178.0,0.721,high,high
566,Guangdong,2014,3,1 or 3,0.7749480666575557,0.6953694384699859,3577134,0.6862,3235044.0,0.7499762931322962,6812178.0,0.721,high,high
567,Guangdong,2015,3,,0.609989622462185,0.5688860734976441,3577134,0.6951,3235044.0,0.5974571503828965,6812178.0,0.721,high,high
568,Guangdong,2016,3,2.0,0.594498370117105,0.5433078133296547,4765126,0.7015,2429801.0,0.5792179889160511,7194927.0,0.721,high,high
569,Guangdong,2017,3,,0.6173717170679636,0.5571201633344204,4765126,0.7074,2429801.0,0.5997421124455289,7194927.0,0.721,high,high
570,Guangdong,2018,3,1 or 3,0.6214777794324483,0.5642607400895333,4765126,0.7181,2429801.0,0.6053482960416805,7194927.0,0.721,high,high
571,Guangdong,2019,3,1 or 3,0.5305588936352642,0.4513476473947919,4765126,0.7265,2429801.0,0.508894617788495,7194927.0,0.721,high,high
572,Guangdong,2020,3,4,0.6809999999999999,0.6598999999999999,4765126,0.7415,2429801.0,0.6755456499999999,7194927.0,0.721,high,high
573,Guangdong,2021,3,,0.6371874218771543,0.5733543630866287,4765126,0.7463,2429801.0,0.6209929748619979,7194927.0,0.721,high,high
574,Guangdong,2022,3,,0.6414917941350853,0.5757485724714491,4765126,0.7479,2429801.0,0.6249179279536826,7194927.0,0.721,high,high
575,Guangdong,1998,4,,0.6982608017556357,0.543655429317788,5293521,0.5554,3573002.0,0.6295232531697685,8866523.0,0.721,high,high
576,Guangdong,1999,4,,0.6990051232277127,0.5444154795099221,5293521,0.5556,3573002.0,0.6303054855595266,8866523.0,0.721,high,high
577,Guangdong,2000,4,1 or 3,0.7419608017556356,0.587355429317788,5293521,0.5536,3573002.0,0.6729449634993805,8866523.0,0.721,high,high
578,Guangdong,2001,4,2.0,0.7002644030179589,0.4729519745006348,5293521,0.56438007,3573002.0,0.6012425788191122,8866523.0,0.721,high,high
579,Guangdong,2002,4,2.0,0.7090180489558687,0.4869282113708651,5293521,0.575099621,3573002.0,0.6146519927939522,8866523.0,0.721,high,high
580,Guangdong,2003,4,1 or 3,0.7006183364156091,0.4479937003624917,5293521,0.585749003,3573002.0,0.5959683290638431,8866523.0,0.721,high,high
581,Guangdong,2004,4,2.0,0.7009523079269299,0.4328971737487881,5293521,0.596318829,3573002.0,0.5927434974693355,8866523.0,0.721,high,high
582,Guangdong,2005,4,1 or 3,0.7436400117588777,0.6122720448325369,5293521,0.6068,3573002.0,0.6919861271634405,8866523.0,0.721,high,high
583,Guangdong,2006,4,4,0.6265999999999999,0.2148,6347832,0.63,3641727.0,0.47423399999999993,9989559.0,0.721,high,high
584,Guangdong,2007,4,2.0,0.699095547384103,0.4630794258169946,6347832,0.6314,3641727.0,0.6121000049744668,9989559.0,0.721,high,high
585,Guangdong,2008,4,2.0,0.6994564590166358,0.4711912535537167,6347832,0.6337,3641727.0,0.6158429142555686,9989559.0,0.721,high,high
586,Guangdong,2009,4,2.0,0.6929569530167956,0.4427661537808,6347832,0.634,3641727.0,0.6013871204964212,9989559.0,0.721,high,high
587,Guangdong,2010,4,1 or 3,0.7873192217621198,0.6791886603472855,6347832,0.6618,3641727.0,0.7507494658916228,9989559.0,0.721,high,high
588,Guangdong,2011,4,1 or 3,0.6969572826537804,0.5264091452971444,6347832,0.6657,3641727.0,0.639943040335457,9989559.0,0.721,high,high
589,Guangdong,2012,4,2.0,0.6979550307830652,0.5615547278479422,6347832,0.6715,3641727.0,0.6531475312688773,9989559.0,0.721,high,high
590,Guangdong,2013,4,,0.6988250274425054,0.5875262385147787,6347832,0.6809,3641727.0,0.6633095838956677,9989559.0,0.721,high,high
591,Guangdong,2014,4,1 or 3,0.8001825897647135,0.710641952759085,6347832,0.6862,3641727.0,0.7720847378723472,9989559.0,0.721,high,high
592,Guangdong,2015,4,,0.7004108355711075,0.6002718507846904,6347832,0.6951,3641727.0,0.6698784591097289,9989559.0,0.721,high,high
593,Guangdong,2016,4,2.0,0.7018444045814635,0.6418580226477875,4904441,0.7015,1430794.0,0.6839384695742612,6335235.0,0.721,high,high
594,Guangdong,2017,4,,0.7202803954656533,0.6646278726158046,4904441,0.7074,1430794.0,0.7039964672797876,6335235.0,0.721,high,high
595,Guangdong,2018,4,1 or 3,0.7343584856056314,0.6822157087577617,4904441,0.7181,1430794.0,0.7196594368122169,6335235.0,0.721,high,high
596,Guangdong,2019,4,1 or 3,0.7421299603832403,0.765858568273834,4904441,0.7265,1430794.0,0.7486197346413177,6335235.0,0.721,high,high
597,Guangdong,2020,4,4,0.7961,0.7715000000000001,4904441,0.7415,1430794.0,0.7897409,6335235.0,0.721,high,high
598,Guangdong,2021,4,,0.7578356615190465,0.7190293880194107,4904441,0.7463,1430794.0,0.7479905099321889,6335235.0,0.721,high,high
599,Guangdong,2022,4,,0.7650048086244898,0.7303739430969528,4904441,0.7479,1430794.0,0.7562743674249978,6335235.0,0.721,high,high
600,Guangxi,1998,1,,0.1170359440825499,0.0608687863394204,785797,0.2796,2749479.0,0.07657312364439942,3535276.0,0.65,low,low and medium
601,Guangxi,1999,1,,0.129526511633341,0.0607038446673179,785797,0.2836,2749479.0,0.08022195301888205,3535276.0,0.65,low,low and medium
602,Guangxi,2000,1,1 or 3,0.0208789161238248,-0.0016218204908694,785797,0.2835,2749479.0,0.004757138339396405,3535276.0,0.65,low,low and medium
603,Guangxi,2001,1,,0.1302724065024009,0.0524065307635744,785797,0.293636404,2749479.0,0.07527078650983426,3535276.0,0.65,low,low and medium
604,Guangxi,2002,1,4,0.1644,0.0578,785797,0.303981468,2749479.0,0.09020442448879999,3535276.0,0.65,low,low and medium
605,Guangxi,2003,1,,0.1452411103752464,0.0059,785797,0.31452871,2749479.0,0.04972677969629386,3535276.0,0.65,low,low and medium
606,Guangxi,2004,1,,0.1609771025509598,0.0565,785797,0.325270886,2749479.0,0.09048335971346355,3535276.0,0.65,low,low and medium
607,Guangxi,2005,1,1 or 3,0.244978510512867,0.2075579401170424,785797,0.3362,2749479.0,0.2201387358841186,3535276.0,0.65,low,low and medium
608,Guangxi,2006,1,4,0.1007,0.0345,1102524,0.3464,2215766.0,0.05743168,3318290.0,0.65,low,low and medium
609,Guangxi,2007,1,,0.2013482438003986,0.1463085175522389,1102524,0.3624,2215766.0,0.16625491434457196,3318290.0,0.65,low,low and medium
610,Guangxi,2008,1,4,0.1098,0.1675499561892895,1102524,0.3816,2215766.0,0.14551257290745662,3318290.0,0.65,low,low and medium
611,Guangxi,2009,1,,0.2048596123612324,0.1549729187513714,1102524,0.392,2215766.0,0.17452850264643693,3318290.0,0.65,low,low and medium
612,Guangxi,2010,1,1 or 3,0.318778104901909,0.2664377007249542,1102524,0.4,2215766.0,0.28737386239573615,3318290.0,0.65,low,low and medium
613,Guangxi,2011,1,2.0,0.1967,0.1867336528465366,1102524,0.419,2215766.0,0.19090955230383777,3318290.0,0.65,low,low and medium
614,Guangxi,2012,1,,0.2540103869556137,0.0898,1102524,0.4348,2215766.0,0.16119867624830084,3318290.0,0.65,low,low and medium
615,Guangxi,2013,1,4,0.1654,0.2222721351335818,1102524,0.4511,2215766.0,0.19661711497482304,3318290.0,0.65,low,low and medium
616,Guangxi,2014,1,1 or 3,0.3005977804131426,0.2363215092112838,1102524,0.4654,2215766.0,0.2662356858286289,3318290.0,0.65,low,low and medium
617,Guangxi,2015,1,,0.2237742798988077,0.1710457416558438,1102524,0.4799,2215766.0,0.19635016715864217,3318290.0,0.65,low,low and medium
618,Guangxi,2016,1,,0.2273203339337292,0.1788876667183548,2215488,0.4924,2120133.0,0.20273591205520514,4335621.0,0.65,low,low and medium
619,Guangxi,2017,1,,0.2532651590558585,0.189018203710957,2215488,0.5059,2120133.0,0.2215207384199427,4335621.0,0.65,low,low and medium
620,Guangxi,2018,1,4,0.0990174559243761,0.0228053176976131,2215488,0.5182,2120133.0,0.06229844772672168,4335621.0,0.65,low,low and medium
621,Guangxi,2019,1,1 or 3,0.2796973748021846,0.2005012698191955,2215488,0.5298,2120133.0,0.24245936623918313,4335621.0,0.65,low,low and medium
622,Guangxi,2020,1,1 or 3,0.244283083877593,0.1730542846780938,2215488,0.542,2120133.0,0.21166029384422239,4335621.0,0.65,low,low and medium
623,Guangxi,2021,1,,0.2422561367249134,0.1700890855600932,2215488,0.5508,2120133.0,0.20983869734167615,4335621.0,0.65,low,low and medium
624,Guangxi,2022,1,1 or 3,0.2157371314356098,0.1275891261839427,2215488,0.5565,2120133.0,0.17664349110649544,4335621.0,0.65,low,low and medium
625,Guangxi,1998,2,,0.1941373880057454,0.1359767475388829,1138887,0.2796,4013069.0,0.15223846261341764,5151956.0,0.65,low,low and medium
626,Guangxi,1999,2,,0.2560694615216736,0.1424571105858241,1138887,0.2836,4013069.0,0.17467757331123102,5151956.0,0.65,low,low and medium
